     3.75            169681           14521.9           1120.72
     4.25            119385             11732           778.419
     4.75            117996           13791.2            1015.6

  ----   jet 2 pT       ----

     2.50           1268.69          0.667878           15.1218
     7.50           375.404           0.43781           1.73461
    12.50           148.136          0.237369          0.640868
    17.50           76.8938            0.1649           0.32242
    22.50           45.3708          0.158924          0.188923
    27.50           28.7417         0.0853657          0.114427
    32.50           19.1722          0.111949         0.0780515
    37.50            13.488         0.0926218         0.0536481
    42.50           10.0068         0.0590177         0.0387393
    47.50           7.45327         0.0587527         0.0294953
    52.50           5.63405         0.0511537         0.0222828
    57.50           4.47618         0.0412882         0.0169715
    62.50           3.44023         0.0356527         0.0129469
    67.50           2.79096         0.0296877         0.0104334
    72.50           2.29778         0.0240916        0.00868905
    77.50           1.87267         0.0242705        0.00691255
    82.50           1.56849         0.0256631        0.00611609
    87.50           1.30865         0.0205296        0.00501663
    92.50           1.09391         0.0166954        0.00402006
    97.50          0.910874         0.0173525        0.00364078

  ----   jet 2 eta      ----

    -4.75           -229184           7335.07           1470.17
    -4.25           -219994           5827.37           1428.64
    -3.75           -242950           6130.46            1573.6
    -3.25           -202536           4648.76           1284.24
    -2.75           -235668            5959.9            1506.4
    -2.25           -221320           5507.99           1429.96
    -1.75           -233482            5544.8           1519.61
    -1.25           -235261           5824.73           1514.27
    -0.75           -226790           5365.54           1461.98
    -0.25           -198779           4670.72           1347.47
     0.25           -224670           5088.31           1447.95
     0.75           -251018           6467.61           1630.24
     1.25           -239780            5944.2           1538.17
     1.75           -259081           7962.71           1669.36
     2.25           -339245           12024.1            2422.8
     2.75           -206553           5002.59            1334.8
     3.25           -224667           5856.37            1474.6
     3.75           -254655           7900.61           1621.47
     4.25           -342363             12410           2294.99
     4.75           -221539           6300.69           1436.91

  ----   phot. pT       ----

     2.50           2021.15          0.506849           14.7505
     7.50           4.48958            0.0679         0.0409808
    12.50           1.71873         0.0289175         0.0162279
    17.50          0.853677         0.0133932        0.00821513
    22.50          0.484834         0.0085018        0.00490952
    27.50          0.303521        0.00657456        0.00319318
    32.50          0.214052         0.0069043        0.00234196
    37.50          0.150766         0.0063721        0.00170881
    42.50          0.100935        0.00470249        0.00116253
    47.50         0.0831344        0.00534581        0.00104559
    52.50         0.0530511         0.0035705       0.000634092
    57.50         0.0381797        0.00270765       0.000492314
    62.50         0.0328255        0.00252209       0.000417723
    67.50         0.0162797        0.00119044       0.000208811
    72.50         0.0108716       0.000780677       0.000146287
    77.50         0.0103672       0.000805941       0.000155588
    82.50         0.0062392       0.000493685       9.62803e-05
    87.50         0.0106461        0.00102356       0.000160316
    92.50        0.00848583       0.000820587       0.000149595
    97.50        0.00566215       0.000588225       0.000174852

  ----   phot. eta      ----

    -4.75           20.5932           1.23399          0.188066
    -4.25            27.829           1.38322          0.274801
    -3.75           20.2399          0.987138          0.190385
    -3.25           20.1682          0.966512          0.191661
    -2.75           22.7763            1.1064          0.239527
    -2.25           19.7993          0.693775           0.18045
    -1.75           18.0579          0.566637          0.166564
